Solution_ID,Text
766,"Chauffage, CVC, Bâtiment"
767,"Chauffage, CVC, Bâtiment"
768,"Maintenance, Fours, combustion, Procédés"
769,"Séchage, Procédés"
770,"Gestion et pilotage, Procédés"
771,"Récupération de chaleur, Procédés"
772,"Gestion et pilotage, Transport, Technologies énergétiques"
773,"Gestion et pilotage, Fours, combustion, Procédés"
774,"Détendeur, Froid, Utilités"
776,"Gestion et pilotage, Procédés"
777,"Brûleur, Fours, combustion, Procédés"
778,"Compresseur, Air comprimé, Utilités"
779,"Gestion et pilotage, Air comprimé, Utilités"
780,"Récupération de chaleur, Procédés"
781,"Gaz industriel, Procédés"
782,"Gaz industriel, Procédés"
783,"Séchage, Procédés"
784,"Valorisation, Biomasse, Nouvelles énergies"
785,"Gaz industriel, Procédés"
786,"Gaz industriel, Procédés"
787,"Gaz industriel, Procédés"
789,"Maintenance, Moteur, Utilités"
790,"Condenseur, Froid, Utilités"
791,"Régulation, Pompe, Utilités"
793,"Régulation, Froid, Utilités"
794,"Maintenance, Pompe, Utilités"
796,"Gestion et pilotage, Distribution électrique, Utilités"
797,"Contrat, Gestion des énergies, Management (ISO 50 001)"
798,"Récupération de chaleur, Vapeur, Utilités"
799,"Maintenance, Fours, combustion, Procédés"
800,"Récupération de chaleur, Procédés"
801,"Tri, Déchets"
802,"Gestion et pilotage, Procédés"
803,"Gestion et pilotage, Froid, Utilités"
804,"Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
805,"Gestion et pilotage, Transport, Technologies énergétiques"
806,"Matériel roulant, Transport, Technologies énergétiques"
807,"Gestion et pilotage, Transport, Technologies énergétiques"
808,"Vitrage, Enveloppe, Bâtiment"
810,"Production, Eau Chaude Sanitaire, Eau"
812,"Chauffage, CVC, Bâtiment"
813,"Chaudière, Chaudière, Utilités"
814,"Production, Eau Chaude Sanitaire, Eau"
817,"Meuble frigorifique, Froid, Utilités"
818,"Isolation, Enveloppe, Bâtiment"
820,"Chauffage, CVC, Bâtiment"
821,"Chauffage, CVC, Bâtiment"
823,"Chauffage, CVC, Bâtiment"
824,"Chauffage, CVC, Bâtiment"
826,"Evaporateur, Froid, Utilités"
827,"Maintenance, Transport, Technologies énergétiques"
828,"Maintenance, Transport, Technologies énergétiques"
829,"Matériel roulant, Transport, Technologies énergétiques"
831,"Récupération de chaleur, Froid, Utilités"
832,"Chaudière, Chaudière, Utilités"
833,"Chauffage, CVC, Bâtiment"
834,"Régulation, Froid, Utilités"
835,"Régulation, Froid, Utilités"
836,"Isolation, Enveloppe, Bâtiment"
839,"Luminaire, Eclairage, Bâtiment"
840,"Covoiturage, Transport, Technologies énergétiques"
844,"Ventilation, CVC, Bâtiment"
845,"Chauffage, CVC, Bâtiment"
846,"Luminaire, Eclairage, Bâtiment"
847,"Luminaire, Eclairage, Bâtiment"
849,"Gestion et pilotage, Eclairage, Bâtiment"
850,"Gestion et pilotage, Eclairage, Bâtiment"
851,"Luminaire, Eclairage, Bâtiment"
852,"Gestion et pilotage, Eclairage, Bâtiment"
853,"Réseau, Distribution électrique, Utilités"
854,"Gestion et pilotage, Eclairage, Bâtiment"
855,"Régulation, Eclairage, Bâtiment"
856,"Gestion et pilotage, Eclairage, Bâtiment"
857,"Ventilation, CVC, Bâtiment"
858,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
859,"Luminaire, Eclairage, Bâtiment"
861,"Luminaire, Eclairage, Bâtiment"
863,"Luminaire, Eclairage, Bâtiment"
864,"Vanne, Vapeur, Utilités"
865,"Traitement de l'eau, Chaudière, Utilités"
866,"Gestion et pilotage, Froid, Utilités"
867,"Gestion et pilotage, Froid, Utilités"
868,"Réseau, Eau Chaude Sanitaire, Eau"
869,"Réseau, Eau de procédés, Eau"
870,"Gaz industriel, Procédés"
871,"Centrale froid, Froid, Utilités"
872,"Ajustement production/besoin, Moteur, Utilités"
873,"Séchage, Procédés"
874,"Production, Assainissement, Eau"
875,"Brûleur, Fours, combustion, Procédés"
876,"Ajustement production/besoin, Pompe, Utilités"
877,"Maintenance, Fours, combustion, Procédés"
878,"Gestion et pilotage, Chaudière, Utilités"
879,"Gestion et pilotage, Fours, combustion, Procédés"
881,"Brûleur, Fours, combustion, Procédés"
882,"Régulation, Fours, combustion, Procédés"
883,"Récupération de chaleur, Procédés"
884,"Récupération de chaleur, Fours, combustion, Procédés"
885,"Gaz industriel, Procédés"
886,"Gaz industriel, Procédés"
887,"Réseau, Eau de procédés, Eau"
888,"Maintenance, Procédés"
889,"Gestion et pilotage, Procédés"
890,"Ajustement production/besoin, Froid, Utilités"
891,"Réseau, Ventilation, Utilités"
892,"Réseau, Distribution électrique, Utilités"
893,"Sensibilisation, Organisation, Management (ISO 50 001)"
894,"Régulation, Chaudière, Utilités"
896,"Gestion et pilotage, Bâtiment"
897,"Isolation, Enveloppe, Bâtiment"
898,"Gazéification, Nouvelles énergies"
899,"Biocarburant, Biocarburants, Nouvelles énergies"
900,"Matériel roulant, Transport, Technologies énergétiques"
901,Management (ISO 50 001)
902,"Réseau, Froid, Utilités"
903,"Gestion et pilotage, Fours, combustion, Procédés"
904,"Production, Eau Chaude Sanitaire, Eau"
905,"Réseau, Eau Chaude Sanitaire, Eau"
906,"Climatisation, CVC, Bâtiment"
907,"Gestion et pilotage, Bâtiment"
909,"Production, Eau Chaude Sanitaire, Eau"
910,"Régulation, Eclairage, Bâtiment"
912,"Régulation, Eclairage, Bâtiment"
913,"Production, Eolien, Nouvelles énergies"
914,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
915,"Chauffage, CVC, Bâtiment"
916,"Hydrogène / Pile à combustible, Nouvelles énergies"
917,"Chauffage, Presse, Procédés"
918,"Refroidissement, Presse, Procédés"
919,"Circuit de puissance, Presse, Procédés"
920,"Récupération de chaleur, Fours, combustion, Procédés"
921,Management (ISO 50 001)
922,"Récupération de chaleur, Froid, Utilités"
923,"Récupération de chaleur, Froid, Utilités"
924,"Régulation, Chaudière, Utilités"
925,"Régulation, Pompe, Utilités"
926,"Soufflette, Air comprimé, Utilités"
928,"Climatisation, CVC, Bâtiment"
929,"Réseau, Air comprimé, Utilités"
930,"Séchage, Procédés"
931,"Four, Fours, combustion, Procédés"
932,"Sensibilisation, Organisation, Management (ISO 50 001)"
933,"Production, Eau Chaude Sanitaire, Eau"
935,"Brûleur, Fours, combustion, Procédés"
936,"Four, Fours, combustion, Procédés"
937,"Récupération de chaleur, Air comprimé, Utilités"
938,"Ajustement production/besoin, Air comprimé, Utilités"
940,"Gestion et pilotage, Presse, Procédés"
941,"Gestion et pilotage, Presse, Procédés"
942,"Chauffage, Presse, Procédés"
943,"Stratégie et politique, Organisation, Management (ISO 50 001)"
944,"Contrat, Gestion des énergies, Management (ISO 50 001)"
945,"Ajustement production/besoin, Pompe, Utilités"
946,"Gestion et pilotage, Bâtiment"
947,"Refroidissement, Presse, Procédés"
948,"Circuit de puissance, Presse, Procédés"
949,"Gestion et pilotage, Bâtiment"
950,Management (ISO 50 001)
951,"Mesure et comptage d’énergie, Management (ISO 50 001)"
954,"Réseau, Air comprimé, Utilités"
955,"Mesure et comptage d’énergie, Management (ISO 50 001)"
956,"Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
958,"Gestion et pilotage, Presse, Procédés"
959,"Maintenance, Presse, Procédés"
960,"Contrat, Gestion des énergies, Management (ISO 50 001)"
961,"Chauffage, CVC, Bâtiment"
962,"Chaudière, Chaudière, Utilités"
963,"Régulation, Chaudière, Utilités"
965,"Gestion et pilotage, Vapeur, Utilités"
966,"Chauffage, CVC, Bâtiment"
967,"Production, Eau de procédés, Eau"
968,"Production, Eau Chaude Sanitaire, Eau"
969,"Meuble frigorifique, Froid, Utilités"
970,Management (ISO 50 001)
971,"Compresseur, Air comprimé, Utilités"
974,Management (ISO 50 001)
975,"Report modal, Transport, Technologies énergétiques"
976,"Report modal, Transport, Technologies énergétiques"
977,"Matériel roulant, Transport, Technologies énergétiques"
978,"Chauffage, CVC, Bâtiment"
979,"Récupération de chaleur, Chaudière, Utilités"
980,"Régulation, Eclairage, Bâtiment"
981,Management (ISO 50 001)
983,"Gestion et pilotage, Eclairage, Bâtiment"
984,"Matériel roulant, Transport, Technologies énergétiques"
985,"Gestion et pilotage, Transport, Technologies énergétiques"
986,"Géothermie, Nouvelles énergies"
987,"Production, Eolien, Nouvelles énergies"
989,"Réseau, Eau de procédés, Eau"
990,"Tri, Déchets"
991,"Valorisation, Déchets"
992,"Tri, Déchets"
993,"Tri, Déchets"
994,"Gestion et pilotage, Transport, Technologies énergétiques"
995,"Valorisation, Déchets"
996,"Tri, Déchets"
997,"Tri, Déchets"
998,"Valorisation, Déchets"
1000,"Régulation, Eclairage, Bâtiment"
1001,"Soufflette, Air comprimé, Utilités"
1002,"Gestion et pilotage, Froid, Utilités"
1003,"Chaudière, Chaudière, Utilités"
1004,"Vanne, Vapeur, Utilités"
1005,"Séchage, Procédés"
1006,"Séchage, Procédés"
1007,"Séchage, Procédés"
1008,"Vanne, Vapeur, Utilités"
1009,"Stockage, Froid, Utilités"
1010,"Régulation, Fours, combustion, Procédés"
1011,"Production, Assainissement, Eau"
1012,"Valorisation, Déchets"
1013,"Four, Fours, combustion, Procédés"
1014,"Régulation, Ventilation, Utilités"
1016,"Récupération de chaleur, Chaudière, Utilités"
1017,"Récupération de chaleur, Procédés"
1018,"Gestion et pilotage, Fours, combustion, Procédés"
1019,"Four, Fours, combustion, Procédés"
1020,"Brûleur, Fours, combustion, Procédés"
1021,"Gestion et pilotage, Ventilation, Utilités"
1022,"Chaudière, Chaudière, Utilités"
1023,"Valorisation, Déchets"
1024,"Réseau, Eau de procédés, Eau"
1025,"Séchage, Procédés"
1026,"Gestion et pilotage, Transport, Technologies énergétiques"
1027,"Gaz industriel, Procédés"
1028,"Gaz industriel, Procédés"
1029,"Maintenance, Procédés"
1030,"Gaz industriel, Procédés"
1031,"Réseau, Vapeur, Utilités"
1032,"Cogénération grande taille, Cogénération"
1033,"Réseau, Eau Chaude Sanitaire, Eau"
1034,"Régulation, Chaudière, Utilités"
1035,"Gestion et pilotage, Fours, combustion, Procédés"
1036,"Récupération de chaleur, Procédés"
1037,"Récupération de chaleur, Froid, Utilités"
1039,"Cogénération grande taille, Cogénération"
1041,"Maintenance, Chaudière, Utilités"
1042,"Cogénération grande taille, Cogénération"
1043,"Réseau, Vapeur, Utilités"
1044,"Gestion et pilotage, Distribution électrique, Utilités"
1045,"Bureautique, Bâtiment"
1046,"Régulation, Distribution électrique, Utilités"
1047,"Récupération de chaleur, Ventilation, Utilités"
1048,"Centrale froid, Froid, Utilités"
1049,"Régulation, Froid, Utilités"
1050,"Maintenance, Ventilation, Utilités"
1051,"Ajustement production/besoin, Ventilation, Utilités"
1052,"Climatisation, CVC, Bâtiment"
1053,"Gestion et pilotage, Froid, Utilités"
1054,"Valorisation, Déchets"
1055,"Gestion et pilotage, Procédés"
1056,"Ajustement production/besoin, Air comprimé, Utilités"
1057,"Régulation, Air comprimé, Utilités"
1058,"Traitement de l'air, Air comprimé, Utilités"
1060,"Ajustement production/besoin, Pompe, Utilités"
1061,"Régulation, Air comprimé, Utilités"
1062,"Chauffage, CVC, Bâtiment"
1064,"Gestion et pilotage, Chaudière, Utilités"
1065,"Réseau, Vapeur, Utilités"
1067,"Etanchéité et infiltrations, Enveloppe, Bâtiment"
1068,"Bureautique, Bâtiment"
1070,"Moteur, Moteur, Utilités"
1071,"Maintenance, Bâtiment"
1072,"Gaz industriel, Procédés"
1073,"Réseau, Eau de procédés, Eau"
1074,"Isolation, Enveloppe, Bâtiment"
1075,"Chauffage, CVC, Bâtiment"
1076,"Condenseur, Froid, Utilités"
1077,"Micro/mini-cogénération, Cogénération"
1078,Management (ISO 50 001)
1080,"Chauffage, CVC, Bâtiment"
1081,"Ventilation, CVC, Bâtiment"
1082,"Chaudière, Chaudière, Utilités"
1083,"Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1085,"Production, Eau de procédés, Eau"
1087,"Traitement de l'eau, Chaudière, Utilités"
1088,"Traitement de l'eau, Chaudière, Utilités"
1090,"Hydrogène / Pile à combustible, Nouvelles énergies"
1091,"Gestion et pilotage, Fours, combustion, Procédés"
1092,"Compresseur, Air comprimé, Utilités"
1093,"Condenseur, Froid, Utilités"
1094,"Torchage, Procédés"
1095,"Centrale froid, Froid, Utilités"
1096,"Gestion et pilotage, Ventilation, Utilités"
1097,"Echangeur thermique, Vapeur, Utilités"
1098,"Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
1099,"Isolation, Enveloppe, Bâtiment"
1100,"Chauffage, CVC, Bâtiment"
1101,"Circuit de puissance, Presse, Procédés"
1102,"Gestion et pilotage, Chaudière, Utilités"
1103,"Gestion et pilotage, Presse, Procédés"
1104,"Circuit de puissance, Presse, Procédés"
1105,"Chaudière, Chaudière, Utilités"
1107,"Isolation, Enveloppe, Bâtiment"
1108,"Ventilation, CVC, Bâtiment"
1109,"Production, Eau Chaude Sanitaire, Eau"
1110,"Luminaire, Eclairage, Bâtiment"
1111,"Luminaire, Eclairage, Bâtiment"
1112,"Chauffage, CVC, Bâtiment"
1113,"Chauffage, CVC, Bâtiment"
1114,"Régulation, Froid, Utilités"
1116,"Traitement de l'air, Air comprimé, Utilités"
1117,"Moteur, Moteur, Utilités"
1118,"Régulation, Air comprimé, Utilités"
1119,"Production, Réseau de chaleur, Technologies énergétiques"
1120,"Réseau, Réseau de chaleur, Technologies énergétiques"
1121,"Gestion et pilotage, Eclairage, Bâtiment"
1123,"Report modal, Transport, Technologies énergétiques"
1124,"Matériel roulant, Transport, Technologies énergétiques"
1125,"Gestion et pilotage, Transport, Technologies énergétiques"
1126,"Gestion et pilotage, Transport, Technologies énergétiques"
1128,"Chauffage, CVC, Bâtiment"
1129,"Centrale froid, Froid, Utilités"
1130,"Chauffage, CVC, Bâtiment"
1131,"Chauffage, CVC, Bâtiment"
1132,"Chauffage, CVC, Bâtiment"
1133,"Chauffage, CVC, Bâtiment"
1134,"Luminaire, Eclairage, Bâtiment"
1135,"Réseau, Air comprimé, Utilités"
1136,"Gestion et pilotage, Peinture, Procédés"
1137,"Cabine de peinture, Peinture, Procédés"
1138,"Gestion et pilotage, Peinture, Procédés"
1139,"Récupération de chaleur, Peinture, Procédés"
1140,"Gestion et pilotage, Presse, Procédés"
1141,"Gestion et pilotage, Procédés"
1142,"Circuit de puissance, Presse, Procédés"
1143,"Ajustement production/besoin, Ventilation, Utilités"
1144,"Circuit de puissance, Presse, Procédés"
1445,"Régulation, Froid, Utilités"
1446,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1447,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1448,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1449,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1450,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1451,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1452,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1453,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1454,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1455,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1456,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1457,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1458,"Production, Eolien, Nouvelles énergies"
1459,"Production, Eolien, Nouvelles énergies"
1460,"Production, Eolien, Nouvelles énergies"
1461,"Production, Eolien, Nouvelles énergies"
1462,"Micro/mini-cogénération, Cogénération"
1463,"Micro/mini-cogénération, Cogénération"
1464,"Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
1465,"Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
1466,"Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
1467,"Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
1468,"Tri, Déchets"
1469,"Tri, Déchets"
1470,"Tri, Déchets"
1471,"Tri, Déchets"
1472,"Tri, Déchets"
1473,"Valorisation, Déchets"
1474,"Valorisation, Déchets"
1475,"Valorisation, Déchets"
1476,"Production, Eau de procédés, Eau"
1477,"Production, Eau de procédés, Eau"
1478,"Réseau, Eau de procédés, Eau"
1479,"Production, Eau de procédés, Eau"
1480,"Four, Fours, combustion, Procédés"
1481,"Séchage, Procédés"
1482,"Récupération de chaleur, Procédés"
1483,"Stockage d'énergie, Technologies énergétiques"
1484,"Audit énergétique, Management (ISO 50 001)"
1485,"Gestion et pilotage, Fours, combustion, Procédés"
1486,"Chauffage, CVC, Bâtiment"
1487,"Four, Fours, combustion, Procédés"
1488,"Gestion et pilotage, Peinture, Procédés"
1489,"Chauffage, CVC, Bâtiment"
1490,"Gestion et pilotage, Ventilation, Utilités"
1491,"Moteur, Moteur, Utilités"
1492,"Gestion et pilotage, Presse, Procédés"
1493,"Gestion et pilotage, Distribution électrique, Utilités"
1494,"Gestion et pilotage, Transport, Technologies énergétiques"
1495,"Ecoconduite, Transport, Technologies énergétiques"
1496,"Ecoconduite, Transport, Technologies énergétiques"
1497,"Stratégie et politique, Organisation, Management (ISO 50 001)"
1498,"Chauffage, CVC, Bâtiment"
1499,"Récupération de chaleur, CVC, Bâtiment"
1500,"Climatisation, CVC, Bâtiment"
1501,"Luminaire, Eclairage, Bâtiment"
1502,"Production, Eau Chaude Sanitaire, Eau"
1503,"Bureautique, Bâtiment"
1504,"Climatisation, CVC, Bâtiment"
1505,"Récupération de chaleur, Chaudière, Utilités"
1506,"Circuit de puissance, Presse, Procédés"
1507,"Moteur, Moteur, Utilités"
1508,"Ecoconduite, Transport, Technologies énergétiques"
1509,"Traitement, Déchets"
1510,"Traitement, Déchets"
1511,"Traitement, Déchets"
1522,"Récupération de chaleur, Procédés"
1534,"Extracteur d'air, Ventilation de refroidissement"
1554,"Vitrage, Enveloppe, Bâtiment"
1555,"Vitrage, Enveloppe, Bâtiment"
1556,"Vitrage, Enveloppe, Bâtiment"
1557,"Vitrage, Enveloppe, Bâtiment"
1558,"Vitrage, Enveloppe, Bâtiment"
1559,"Gestion et pilotage, Transport, Technologies énergétiques"
1560,"Report modal, Transport, Technologies énergétiques"
1561,"Matériel roulant, Transport, Technologies énergétiques"
1568,"Dryération, Séchage silo"
1571,"Isolation, Enveloppe, Bâtiment"
1572,"Isolation, Enveloppe, Bâtiment"
1573,"Etanchéité et infiltrations, Enveloppe, Bâtiment"
1574,"Isolation, Enveloppe, Bâtiment"
1575,"Isolation, Enveloppe, Bâtiment"
1576,"Pilotage, Séchage silo"
1577,"Ventilateur de refroidissement, Ventilation de refroidissement"
1578,"Ventilation multi-cellules, Ventilation de refroidissement"
1579,"Pilotage, Séchage silo"
1580,"Suivi des performances, Séchage silo"
1581,"Colonne sécheuse, Séchage silo"
1582,"Pilotage, Séchage silo"
1583,"Colonne sécheuse, Séchage silo"
1586,"Séchage, Procédés"
1587,"Récupérateur de chaleur, Séchage silo"
1588,"Suivi des performances, Ventilation de refroidissement"
1589,"Ventilateur séchoir, Séchage silo"
1590,"Ventilateur séchoir, Séchage silo"
1591,"Brûleur, Séchage silo"
1593,"Ventilateur de refroidissement, Ventilation de refroidissement"
1594,"Sous-compteur gaz, Séchage silo"
1595,"Fosse de réception, Manutention"
1596,"Cyclone, Aspiration et Dépoussiérage"
1597,"Transporteur à bande, Manutention"
1598,"Chaudière, Séchage silo"
1599,"Energie Thermique des Mers - ETM, Energies marines renouvelables, Nouvelles énergies"
1600,"Energie Thermique des Mers - ETM, Energies marines renouvelables, Nouvelles énergies"
1601,"Energie Thermique des Mers - ETM, Energies marines renouvelables, Nouvelles énergies"
1602,"Eolien offshore, Energies marines renouvelables, Nouvelles énergies"
1603,"Eolien offshore, Energies marines renouvelables, Nouvelles énergies"
1604,"Hydroliennes, Energies marines renouvelables, Nouvelles énergies"
1605,"Hydroliennes, Energies marines renouvelables, Nouvelles énergies"
1606,"Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1607,"Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1608,"Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1609,"Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1610,"Energie houlomotrice, Energies marines renouvelables, Nouvelles énergies"
1611,"Energie marémotrice, Energies marines renouvelables, Nouvelles énergies"
1612,"Energie marémotrice, Energies marines renouvelables, Nouvelles énergies"
1613,"Climatisation à l'Eau Naturellement Froide (SWAC), Energies marines renouvelables, Nouvelles énergies"
1614,"Climatisation à l'Eau Naturellement Froide (SWAC), Energies marines renouvelables, Nouvelles énergies"
1615,"Maintenance, Utilités"
1616,"Stockage, Froid, Utilités"
1617,"Stockage, Froid, Utilités"
1618,"Stockage, Froid, Utilités"
1619,"Machines frigorifiques, Utilités"
1620,"Chambre froide, Froid, Utilités"
1621,"Machines frigorifiques, Utilités"
1622,"Machines frigorifiques, Utilités"
1623,"Chauffage, CVC, Bâtiment"
1624,"Chauffage, CVC, Bâtiment"
1627,"Climatisation, CVC, Bâtiment"
1628,"Ventilation, CVC, Bâtiment"
1629,"Isolation, Enveloppe, Bâtiment"
1630,"Récupération de chaleur, Froid, Utilités"
1631,"Appareils électriques, Bâtiment"
1632,"Capteur, Solaire thermique, Nouvelles énergies"
1633,"Chauffage, CVC, Bâtiment"
1634,"Chauffage, CVC, Bâtiment"
1635,"Production, Eau Chaude Sanitaire, Eau"
1636,"Production, Eau Chaude Sanitaire, Eau"
1637,"Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1638,"Production, Réseau de chaleur, Technologies énergétiques"
1639,"Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1640,"Production, Réseau de chaleur, Technologies énergétiques"
1641,"Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1642,"Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1643,"Biomasse, Nouvelles énergies"
1644,"Production, Réseau de chaleur, Technologies énergétiques"
1645,"Production, Réseau de chaleur, Technologies énergétiques"
1646,"Chaudière, Vapeur, Utilités"
1647,"Réseau aéraulique, Ventilation de refroidissement"
1648,"Réseau aéraulique, Ventilation de refroidissement"
1649,"Réseau aéraulique, Ventilation de refroidissement"
1650,"Ventilateur de refroidissement, Ventilation de refroidissement"
1651,"Groupe froid, Ventilation de refroidissement"
1653,"Ventilateur de refroidissement, Ventilation de refroidissement"
1654,"Silencieux, Ventilation de refroidissement"
1655,"Ventilateur de refroidissement, Ventilation de refroidissement"
1656,"Suivi des performances, Ventilation de refroidissement"
1657,"Pilotage, Séchage silo"
1658,"Tri, Déchets"
1661,"Contrat, Gestion des énergies, Management (ISO 50 001)"
1664,"Stockage de déchets, Déchets"
1665,"Contrat, Gestion des énergies, Management (ISO 50 001)"
1666,"Stockage de déchets, Déchets"
1667,"Stockage de déchets, Déchets"
1668,"Tri, Déchets"
1669,"Tri, Déchets"
1670,"Stockage de déchets, Déchets"
1671,"Stockage de déchets, Déchets"
1672,"Stockage de déchets, Déchets"
1673,"Stockage de déchets, Déchets"
1674,"Valorisation, Déchets"
1675,"Tri, Déchets"
1677,"Stockage de déchets, Déchets"
1678,"Valorisation, Déchets"
1679,"Valorisation, Déchets"
1680,"Valorisation, Déchets"
1681,"Valorisation, Déchets"
1682,"Réseau, Eau"
1683,"Eau Chaude Sanitaire, Eau"
1684,"Réseau, Eau"
1685,"Eau de procédés, Eau"
1686,"Assainissement, Eau"
1687,"Chauffage, CVC, Bâtiment"
1688,"Gestion et pilotage, Air comprimé, Utilités"
1689,"Stockage de déchets, Déchets"
1690,"Valorisation, Déchets"
1691,"Tri, Déchets"
1692,"Recyclage, Déchets"
1693,"Maintenance, Froid, Utilités"
1694,"Gestion et pilotage, Transport, Technologies énergétiques"
1695,"Gestion et pilotage, Utilités"
1697,"Stockage de déchets, Déchets"
1698,"Traitement, Déchets"
1699,"Stockage de déchets, Déchets"
1700,"Valorisation, Déchets"
1701,"Contrat, Gestion des énergies, Management (ISO 50 001)"
1702,"Gestion et pilotage, Utilités"
1703,"Chauffage, CVC, Bâtiment"
1704,"Matériel roulant, Transport, Technologies énergétiques"
1705,"Gestion et pilotage, Transport, Technologies énergétiques"
1706,"Chauffage, CVC, Bâtiment"
1707,"Chauffage, CVC, Bâtiment"
1708,"Bureautique, Bâtiment"
1709,"Capture, Capture et stockage du CO2, Technologies énergétiques"
1710,"Valorisation, Déchets"
1711,"Capteur, Solaire photovoltaïque, Nouvelles énergies"
1712,"Etanchéité et infiltrations, Enveloppe, Bâtiment"
1713,"Vitrage, Enveloppe, Bâtiment"
1714,"Production, Eau"
